ID,MONTHS_BALANCE,STATUS
5009510,-2,X
5009510,-3,C
5009510,-4,X
5009510,-5,0
5009510,-6,C
5009510,-7,0
5009510,-8,X
5009510,-9,C
5009510,-10,0
5009510,-11,C
5009510,-12,C
5009511,0,0
5009511,-1,1
5009511,-2,3
5009511,-3,3
5009512,0,C
5009512,-1,0
5009512,-2,C
5009512,-3,C
5009512,-4,0
5009512,-5,C
5009512,-6,0
5009513,0,X
5009513,-1,C
5009513,-2,C
5009513,-3,C
5009513,-4,C
5009513,-5,0
5009513,-6,C
5009513,-7,0
5009513,-8,C
5009513,-9,0
5009513,-10,C
5009513,-11,C
5009513,-12,C
5009513,-13,C
5009513,-14,C
5009513,-15,0
5009513,-16,0
5009513,-17,0
5009513,-18,0
5009513,-19,C
5009513,-20,X
5009513,-21,0
5009513,-22,0
5009514,0,0
5009514,-1,C
5009514,-2,C
5009514,-3,C
5009514,-4,0
5009514,-5,0
5009514,-6,0
5009514,-7,C
5009514,-8,0
5009514,-9,1
5009514,-10,0
5009514,-11,C
5009514,-12,0
5009514,-13,C
5009514,-14,C
5009514,-15,X
5009514,-16,0
5009514,-17,0
5009515,0,0
5009515,-1,C
5009515,-2,C
5009515,-3,C
5009515,-4,C
5009515,-5,C
5009515,-6,C
5009515,-7,C
5009515,-8,C
5009515,-9,C
5009515,-10,0
5009515,-11,X
5009515,-12,0
5009515,-13,0
5009515,-14,0
5009515,-15,C
5009515,-16,C
5009516,0,C
5009516,-1,C
5009516,-2,1
5009516,-3,C
5009516,-4,C
5009516,-5,C
5009517,0,C
5009517,-1,C
5009517,-2,X
5009517,-3,0
5009517,-4,C
5009517,-5,C
5009517,-6,X
5009517,-7,C
5009517,-8,C
5009517,-9,0
5009517,-10,X
5009517,-11,0
5009517,-12,X
5009517,-13,X
5009518,0,C
5009518,-1,0
5009518,-2,0
5009518,-3,C
5009518,-4,C
5009518,-5,0
5009518,-6,0
5009518,-7,C
5009518,-8,0
5009518,-9,X
5009518,-10,0
5009518,-11,C
5009518,-12,X
5009518,-13,0
5009518,-14,0
5009518,-15,C
5009518,-16,X
5009518,-17,0
5009518,-18,0
5009518,-19,0
5009518,-20,C
5009518,-21,C
5009518,-22,C
5009518,-23,X
5009519,0,C
5009519,-1,C
5009519,-2,C
5009519,-3,C
5009519,-4,0
5009519,-5,0
5009519,-6,C
5009519,-7,X
5009519,-8,C
5009519,-9,0
5009519,-10,0
5009519,-11,1
5009519,-12,C
5009519,-13,X
5009519,-14,C
5009519,-15,C
5009520,0,X
5009520,-1,0
5009520,-2,0
5009520,-3,C
5009520,-4,C
5009520,-5,C
5009520,-6,0
5009520,-7,C
5009520,-8,0
5009520,-9,C
5009520,-10,X
5009520,-11,C
5009520,-12,C
5009520,-13,C
5009520,-14,C
5009520,-15,0
5009521,0,1
5009521,-1,4
5009521,-2,2
5009521,-3,1
5009521,-4,C
5009521,-5,1
5009521,-6,1
5009521,-7,X
5009521,-8,0
5009521,-9,3
5009521,-10,0
5009521,-11,X
5009521,-12,0
5009521,-13,X
5009521,-14,0
5009522,0,C
5009522,-1,C
5009522,-2,0
5009522,-3,C
5009523,0,C
5009523,-1,X
5009523,-2,0
5009523,-3,C
5009523,-4,C
5009523,-5,0
5009523,-6,X
5009523,-7,0
5009523,-8,X
5009523,-9,C
5009523,-10,C
5009523,-11,C
5009523,-12,C
5009523,-13,C
5009523,-14,0
5009523,-15,C
5009523,-16,0
5009523,-17,C
5009523,-18,1
5009523,-19,0
5009524,0,C
5009524,-1,0
5009524,-2,0
5009525,0,0
5009525,-1,X
5009525,-2,C
5009525,-3,C
5009525,-4,C
5009525,-5,X
5009525,-6,C
5009525,-7,C
5009525,-8,0
5009525,-9,0
5009525,-10,C
5009525,-11,0
5009525,-12,X
5009525,-13,0
5009525,-14,C
5009525,-15,C
5009525,-16,C
5009525,-17,C
5009525,-18,X
5009525,-19,X
5009525,-20,C
5009525,-21,0
5009525,-22,X
5009526,0,0
5009526,-1,X
5009526,-2,C
5009526,-3,0
5009526,-4,C
5009526,-5,0
5009526,-6,0
5009526,-7,X
5009527,0,X
5009527,-1,C
5009527,-2,0
5009527,-3,X
5009527,-4,C
5009527,-5,C
5009527,-6,C
5009527,-7,C
5009528,0,X
5009528,-1,C
5009528,-2,C
5009528,-3,C
5009528,-4,C
5009528,-5,X
5009528,-6,C
5009528,-7,X
5009528,-8,C
5009528,-9,C
5009528,-10,X
5009528,-11,0
5009528,-12,X
5009528,-13,C
5009528,-14,0
5009528,-15,C
5009528,-16,C
5009528,-17,0
5009528,-18,C
5009528,-19,C
5009529,0,X
5009529,-1,X
5009529,-2,C
5009529,-3,0
5009529,-4,C
5009529,-5,C
5009529,-6,C
5009530,0,0
5009530,-1,C
5009530,-2,C
5009531,0,C
5009531,-1,C
5009531,-2,C
5009531,-3,0
5009531,-4,C
5009531,-5,C
5009531,-6,0
5009531,-7,C
5009531,-8,0
5009531,-9,0
5009531,-10,0
5009531,-11,C
5009531,-12,X
5009531,-13,C
5009531,-14,0
5009531,-15,C
5009531,-16,C
5009532,0,X
5009532,-1,X
5009532,-2,C
5009532,-3,0
5009532,-4,0
5009532,-5,C
5009532,-6,0
5009532,-7,C
5009532,-8,C
5009532,-9,C
5009532,-10,C
5009532,-11,X
5009532,-12,C
5009532,-13,0
5009532,-14,X
5009533,0,C
5009533,-1,0
5009533,-2,X
5009533,-3,C
5009533,-4,1
5009533,-5,0
5009534,0,X
5009534,-1,C
5009534,-2,X
5009535,0,C
5009535,-1,0
5009535,-2,C
5009535,-3,C
5009535,-4,0
5009535,-5,0
5009535,-6,C
5009535,-7,C
5009535,-8,C
5009535,-9,X
5009535,-10,C
5009535,-11,C
5009535,-12,C
5009535,-13,C
5009535,-14,0
5009535,-15,C
5009535,-16,0
5009535,-17,X
5009535,-18,C
5009535,-19,C
5009536,0,0
5009536,-1,0
5009536,-2,X
5009536,-3,C
5009536,-4,X
5009536,-5,0
5009536,-6,0
5009536,-7,C
5009536,-8,0
5009536,-9,C
5009536,-10,X
5009536,-11,C
5009536,-12,0
5009536,-13,C
5009536,-14,C
5009536,-15,X
5009537,0,X
5009537,-1,C
5009537,-2,C
5009537,-3,X
5009537,-4,X
5009537,-5,X
5009537,-6,X
5009537,-7,C
5009537,-8,X
5009537,-9,0
5009538,0,0
5009538,-1,C
5009538,-2,0
5009538,-3,C
5009538,-4,0
5009538,-5,C
5009538,-6,0
5009538,-7,C
5009538,-8,C
5009538,-9,C
5009538,-10,X
5009538,-11,C
5009538,-12,C
5009538,-13,0
5009538,-14,X
5009538,-15,C
5009538,-16,0
5009538,-17,C
5009539,0,0
5009539,-1,0
5009539,-2,0
5009539,-3,C
5009539,-4,X
5009539,-5,X
5009539,-6,C
5009539,-7,C
5009539,-8,0
5009539,-9,C
5009539,-10,0
5009539,-11,C
5009539,-12,X
5009540,0,X
5009540,-1,0
5009540,-2,3
5009540,-3,4
5009540,-4,1
5009540,-5,2
5009540,-6,1
5009540,-7,C
5009540,-8,C
5009540,-9,1
5009540,-10,0
5009540,-11,0
5009541,0,C
5009541,-1,X
5009541,-2,0
5009541,-3,0
5009541,-4,C
5009541,-5,C
5009541,-6,C
5009541,-7,C
5009542,0,C
5009542,-1,X
5009542,-2,C
5009542,-3,0
5009542,-4,0
5009542,-5,X
5009542,-6,C
5009542,-7,C
5009542,-8,C
5009542,-9,C
5009542,-10,C
5009542,-11,0
5009542,-12,0
5009542,-13,C
5009542,-14,C
5009542,-15,C
5009542,-16,C
5009542,-17,C
5009542,-18,0
5009542,-19,C
5009542,-20,0
5009542,-21,C
5009543,0,X
5009543,-1,C
5009543,-2,X
5009543,-3,C
5009543,-4,0
5009544,0,C
5009544,-1,C
5009544,-2,C
5009544,-3,X
5009544,-4,C
5009544,-5,0
5009544,-6,0
5009544,-7,0
5009544,-8,X
5009544,-9,X
5009544,-10,0
5009545,0,0
5009545,-1,C
5009545,-2,C
5009545,-3,0
5009545,-4,C
5009545,-5,C
5009545,-6,C
5009545,-7,0
5009545,-8,0
5009545,-9,C
5009545,-10,0
5009545,-11,C
5009545,-12,C
5009545,-13,0
5009545,-14,C
5009545,-15,X
5009545,-16,X
5009545,-17,0
5009546,0,C
5009546,-1,C
5009546,-2,C
5009546,-3,0
5009546,-4,C
5009546,-5,C
5009546,-6,X
5009546,-7,C
5009546,-8,0
5009546,-9,C
5009546,-10,C
5009546,-11,0
5009546,-12,0
5009546,-13,C
5009546,-14,X
5009546,-15,C
5009547,0,C
5009547,-1,0
5009547,-2,C
5009547,-3,C
5009547,-4,0
5009547,-5,0
5009547,-6,C
5009547,-7,X
5009547,-8,X
5009547,-9,C
5009547,-10,C
5009547,-11,X
5009547,-12,X
5009547,-13,C
5009547,-14,0
5009547,-15,0
5009547,-16,X
5009547,-17,0
5009547,-18,0
5009547,-19,X
5009547,-20,C
5009547,-21,C
5009548,0,C
5009548,-1,C
5009548,-2,0
5009548,-3,X
5009548,-4,0
5009548,-5,C
5009548,-6,0
5009548,-7,C
5009548,-8,C
5009548,-9,X
5009548,-10,0
5009548,-11,C
5009548,-12,C
5009549,0,C
5009549,-1,C
5009549,-2,C
5009549,-3,C
5009549,-4,C
5009549,-5,X
5009549,-6,X
5009549,-7,C
5009549,-8,0
5009549,-9,C
5009549,-10,C
5009549,-11,C
5009550,0,C
5009550,-1,C
5009550,-2,0
5009550,-3,C
5009550,-4,0
5009551,0,C
5009551,-1,C
5009551,-2,X
5009551,-3,C
5009551,-4,0
5009552,0,X
5009552,-1,X
5009552,-2,C
5009552,-3,C
5009552,-4,X
5009552,-5,X
5009552,-6,C
5009552,-7,C
5009552,-8,C
5009552,-9,C
5009552,-10,X
5009553,0,0
5009553,-1,C
5009553,-2,C
5009553,-3,0
5009553,-4,C
5009553,-5,C
5009553,-6,X
5009553,-7,X
5009553,-8,0
5009553,-9,0
5009553,-10,0
5009553,-11,0
5009553,-12,0
5009553,-13,C
5009554,0,X
5009554,-1,C
5009554,-2,0
5009554,-3,C
5009554,-4,0
5009554,-5,C
5009554,-6,C
5009554,-7,C
5009554,-8,0
5009554,-9,C
5009554,-10,0
5009554,-11,0
5009555,0,C
5009555,-1,X
5009555,-2,X
5009555,-3,1
5009555,-4,C
5009555,-5,C
5009555,-6,0
5009555,-7,C
5009555,-8,C
5009555,-9,0
5009556,0,0
5009556,-1,X
5009556,-2,0
5009556,-3,0
5009556,-4,C
5009556,-5,C
5009556,-6,0
5009556,-7,C
5009556,-8,C
5009556,-9,C
5009556,-10,C
5009556,-11,C
5009556,-12,C
5009556,-13,X
5009556,-14,C
5009556,-15,0
5009556,-16,X
5009556,-17,C
5009556,-18,C
5009556,-19,0
5009556,-20,C
5009556,-21,X
5009556,-22,X
5009556,-23,C
5009557,0,C
5009557,-1,0
5009557,-2,C
5009557,-3,C
5009557,-4,0
5009557,-5,0
5009557,-6,C
5009557,-7,C
5009557,-8,C
5009557,-9,C
5009557,-10,C
5009557,-11,0
5009557,-12,X
5009557,-13,X
5009557,-14,X
5009557,-15,C
5009557,-16,C
5009557,-17,0
5009557,-18,C
5009558,0,X
5009558,-1,C
5009558,-2,0
5009558,-3,C
5009558,-4,X
5009558,-5,C
5009558,-6,X
5009558,-7,X
5009558,-8,0
5009558,-9,0
5009559,0,1
5009559,-1,1
5009559,-2,0
5009559,-3,5
5009559,-4,2
5009559,-5,1
5009559,-6,X
5009559,-7,0
5009559,-8,1
5009559,-9,C
5009559,-10,4
5009559,-11,2
5009559,-12,X
5009559,-13,C
5009560,0,C
5009560,-1,X
5009560,-2,0
5009560,-3,C
5009560,-4,X
5009560,-5,C
5009560,-6,C
5009560,-7,C
5009560,-8,C
5009560,-9,C
5009560,-10,0
5009560,-11,0
5009560,-12,0
5009560,-13,C
5009560,-14,0
5009560,-15,X
5009560,-16,0
5009560,-17,X
5009560,-18,X
5009560,-19,X
5009561,0,X
5009561,-1,C
5009561,-2,C
5009561,-3,X
5009561,-4,C
5009561,-5,0
5009562,0,C
5009562,-1,C
5009562,-2,C
5009562,-3,X
5009562,-4,0
5009562,-5,C
5009562,-6,C
5009562,-7,X
5009562,-8,0
5009562,-9,0
5009562,-10,C
5009562,-11,C
5009562,-12,C
5009562,-13,C
5009562,-14,X
5009562,-15,C
5009562,-16,C
5009562,-17,1
5009563,0,X
5009563,-1,0
5009563,-2,X
5009563,-3,C
5009563,-4,0
5009564,0,X
5009564,-1,1
5009564,-2,4
5009564,-3,0
5009565,0,C
5009565,-1,C
5009565,-2,C
5009565,-3,0
5009565,-4,C
5009565,-5,C
5009565,-6,C
5009565,-7,X
5009565,-8,C
5009566,0,0
5009566,-1,C
5009566,-2,C
5009566,-3,C
5009566,-4,C
5009566,-5,0
5009566,-6,C
5009566,-7,X
5009567,0,0
5009567,-1,C
5009567,-2,C
5009567,-3,X
5009567,-4,1
5009567,-5,C
5009567,-6,1
5009567,-7,X
5009567,-8,0
5009567,-9,C
5009567,-10,X
5009567,-11,0
5009567,-12,0
5009567,-13,X
5009568,0,C
5009568,-1,X
5009568,-2,C
5009568,-3,C
5009568,-4,C
5009568,-5,C
5009568,-6,C
5009568,-7,0
5009568,-8,C
5009568,-9,X
5009568,-10,0
5009568,-11,C
5009568,-12,C
5009568,-13,C
5009568,-14,C
5009568,-15,C
5009568,-16,C
5009568,-17,0
5009568,-18,1
5009568,-19,C
5009568,-20,0
5009568,-21,C
5009568,-22,C
5009569,0,C
5009569,-1,1
5009569,-2,C
5009569,-3,C
5009569,-4,X
5009569,-5,C
5009569,-6,C
5009569,-7,C
5009569,-8,X
5009569,-9,C
5009569,-10,C
5009569,-11,C
5009569,-12,0
5009569,-13,X
5009569,-14,C
5009569,-15,C
5009569,-16,C
5009569,-17,C
5009569,-18,0
5009569,-19,C
5009569,-20,C
5009569,-21,0
5009569,-22,C
5009570,0,C
5009570,-1,C
5009570,-2,C
5009570,-3,X
5009570,-4,C
5009570,-5,C
5009571,0,C
5009571,-1,0
5009571,-2,0
5009571,-3,C
5009571,-4,C
5009571,-5,C
5009571,-6,C
5009571,-7,X
5009571,-8,C
5009571,-9,C
5009571,-10,X
5009571,-11,C
5009571,-12,X
5009571,-13,0
5009571,-14,C
5009571,-15,X
5009571,-16,X
5009571,-17,C
5009571,-18,C
5009571,-19,C
5009571,-20,C
5009571,-21,C
5009571,-22,C
5009572,0,C
5009572,-1,C
5009572,-2,C
5009572,-3,0
5009572,-4,C
5009572,-5,X
5009572,-6,C
5009572,-7,X
5009572,-8,C
5009572,-9,0
5009572,-10,C
5009572,-11,C
5009573,0,C
5009573,-1,C
5009573,-2,C
5009573,-3,0
5009573,-4,C
5009573,-5,X
5009573,-6,X
5009573,-7,C
5009573,-8,C
5009573,-9,X
5009573,-10,C
5009573,-11,C
5009574,0,X
5009574,-1,C
5009574,-2,C
5009574,-3,C
5009574,-4,C
5009574,-5,0
5009574,-6,C
5009574,-7,X
5009574,-8,0
5009574,-9,C
5009575,0,0
5009575,-1,X
5009575,-2,0
5009575,-3,0
5009575,-4,C
5009575,-5,X
5009575,-6,X
5009575,-7,0
5009575,-8,0
5009575,-9,C
5009575,-10,X
5009575,-11,0
5009575,-12,C
5009575,-13,0
5009575,-14,C
5009575,-15,C
5009575,-16,C
5009575,-17,0
5009575,-18,X
5009575,-19,C
5009575,-20,0
5009576,0,C
5009576,-1,C
5009576,-2,1
5009576,-3,0
5009576,-4,X
5009576,-5,C
5009576,-6,C
5009576,-7,C
5009576,-8,0
5009576,-9,X
5009576,-10,C
5009576,-11,C
5009576,-12,X
5009576,-13,C
5009576,-14,X
5009576,-15,C
5009576,-16,C
5009576,-17,1
5009576,-18,C
5009576,-19,C
5009576,-20,X
5009576,-21,X
5009576,-22,X
5009577,0,C
5009577,-1,0
5009577,-2,C
5009577,-3,0
5009577,-4,C
5009577,-5,C
5009577,-6,0
5009577,-7,C
5009577,-8,C
5009578,0,C
5009578,-1,C
5009578,-2,0
5009578,-3,C
5009578,-4,C
5009578,-5,1
5009578,-6,C
5009578,-7,C
5009578,-8,X
5009578,-9,X
5009578,-10,0
5009578,-11,C
5009578,-12,X
5009578,-13,C
5009578,-14,X
5009578,-15,0
5009578,-16,C
5009578,-17,0
5009578,-18,X
5009578,-19,C
5009578,-20,0
5009578,-21,C
5009579,0,0
5009579,-1,C
5009579,-2,C
5009580,0,C
5009580,-1,0
5009580,-2,0
5009580,-3,X
5009580,-4,C
5009580,-5,0
5009580,-6,C
5009580,-7,C
5009580,-8,0
5009580,-9,C
5009580,-10,1
5009580,-11,X
5009580,-12,X
5009580,-13,C
5009580,-14,0
5009580,-15,C
5009580,-16,C
5009581,0,C
5009581,-1,0
5009581,-2,0
5009581,-3,1
5009581,-4,0
5009581,-5,0
5009581,-6,1
5009581,-7,2
5009581,-8,1
5009581,-9,2
5009581,-10,1
5009581,-11,1
5009582,0,C
5009582,-1,X
5009582,-2,C
5009582,-3,C
5009582,-4,1
5009582,-5,0
5009582,-6,C
5009582,-7,C
5009582,-8,0
5009582,-9,C
5009582,-10,0
5009582,-11,0
5009582,-12,C
5009582,-13,C
5009582,-14,X
5009582,-15,C
5009582,-16,C
5009583,0,C
5009583,-1,C
5009583,-2,0
5009583,-3,C
5009584,0,0
5009584,-1,1
5009584,-2,C
5009584,-3,C
5009584,-4,0
5009584,-5,C
5009584,-6,C
5009584,-7,0
5009584,-8,0
5009584,-9,C
5009584,-10,X
5009584,-11,C
5009584,-12,C
5009584,-13,C
5009584,-14,X
5009584,-15,C
5009585,0,1
5009585,-1,0
5009585,-2,C
5009585,-3,C
5009585,-4,X
5009585,-5,C
5009585,-6,0
5009585,-7,C
5009585,-8,C
5009585,-9,C
5009585,-10,C
5009585,-11,C
5009585,-12,0
5009585,-13,C
5009585,-14,X
5009585,-15,0
5009586,0,X
5009586,-1,0
5009586,-2,C
5009586,-3,C
5009586,-4,C
5009586,-5,0
5009586,-6,C
5009586,-7,0
5009586,-8,C
5009586,-9,1
5009586,-10,C
5009586,-11,X
5009586,-12,C
5009586,-13,C
5009586,-14,0
5009587,0,0
5009587,-1,C
5009587,-2,0
5009587,-3,0
5009587,-4,0
5009587,-5,0
5009587,-6,0
5009587,-7,C
5009587,-8,C
5009587,-9,X
5009587,-10,0
5009587,-11,C
5009587,-12,C
5009587,-13,0
5009587,-14,X
5009587,-15,X
5009587,-16,C
5009587,-17,C
5009588,0,C
5009588,-1,C
5009588,-2,C
5009588,-3,0
5009588,-4,0
5009588,-5,C
5009588,-6,0
5009588,-7,C
5009588,-8,C
5009588,-9,X
5009589,0,0
5009589,-1,C
5009589,-2,C
5009589,-3,0
5009589,-4,C
5009589,-5,C
5009589,-6,C
5009589,-7,X
5009589,-8,X
5009589,-9,X
5009590,0,0
5009590,-1,C
5009590,-2,C
5009590,-3,0
5009590,-4,X
5009590,-5,X
5009590,-6,C
5009590,-7,0
5009590,-8,X
5009590,-9,X
5009590,-10,C
5009590,-11,C
5009590,-12,0
5009590,-13,C
5009591,0,X
5009591,-1,C
5009591,-2,0
5009591,-3,C
5009591,-4,X
5009591,-5,C
5009591,-6,0
5009591,-7,X
5009591,-8,C
5009591,-9,C
5009591,-10,X
5009592,0,C
5009592,-1,X
5009592,-2,C
5009592,-3,1
5009593,0,C
5009593,-1,4
5009593,-2,2
5009593,-3,1
5009593,-4,2
5009593,-5,C
5009593,-6,0
5009593,-7,C
5009593,-8,C
5009593,-9,1
5009593,-10,X
5009593,-11,0
5009593,-12,0
5009593,-13,2
5009593,-14,1
5009593,-15,1
5009593,-16,X
5009593,-17,C
5009593,-18,0
5009593,-19,C
5009593,-20,2
5009593,-21,1
5009593,-22,1
5009593,-23,X
5009594,0,0
5009594,-1,0
5009594,-2,X
5009594,-3,0
5009594,-4,X
5009594,-5,0
5009594,-6,0
5009594,-7,X
5009594,-8,C
5009594,-9,C
5009594,-10,X
5009594,-11,C
5009594,-12,C
5009594,-13,X
5009594,-14,X
5009594,-15,C
5009594,-16,0
5009594,-17,0
5009594,-18,0
5009594,-19,C
5009594,-20,1
5009594,-21,0
5009594,-22,0
5009594,-23,0
5009595,0,X
5009595,-1,C
5009595,-2,C
5009595,-3,1
5009595,-4,X
5009596,0,C
5009596,-1,0
5009596,-2,X
5009597,0,C
5009597,-1,C
5009597,-2,X
5009597,-3,X
5009597,-4,0
5009597,-5,0
5009597,-6,C
5009597,-7,C
5009597,-8,0
5009597,-9,X
5009597,-10,C
5009597,-11,C
5009598,0,0
5009598,-1,X
5009598,-2,C
5009598,-3,0
5009598,-4,C
5009598,-5,C
5009598,-6,C
5009598,-7,C
5009598,-8,X
5009598,-9,C
5009598,-10,X
5009598,-11,C
5009598,-12,C
5009599,0,C
5009599,-1,0
5009599,-2,0
5009599,-3,0
5009599,-4,0
5009599,-5,C
5009599,-6,0
5009599,-7,C
5009599,-8,X
5009599,-9,X
5009599,-10,X
5009599,-11,C
5009599,-12,0
5009599,-13,0
5009599,-14,C
5009599,-15,0
5009599,-16,C
5009599,-17,C
5009599,-18,C
5009599,-19,X
5009600,0,0
5009600,-1,0
5009600,-2,C
5009600,-3,0
5009600,-4,X
5009600,-5,X
5009600,-6,0
5009600,-7,0
5009600,-8,C
5009600,-9,0
5009601,0,C
5009601,-1,C
5009601,-2,0
5009601,-3,C
5009602,0,C
5009602,-1,C
5009602,-2,0
5009602,-3,X
5009602,-4,X
5009602,-5,X
5009602,-6,0
5009602,-7,0
5009602,-8,X
5009602,-9,C
5009602,-10,C
5009602,-11,C
5009602,-12,X
5009602,-13,C
5009602,-14,C
5009602,-15,C
5009602,-16,C
5009602,-17,0
5009603,0,0
5009603,-1,C
5009603,-2,C
5009603,-3,C
5009603,-4,0
5009603,-5,C
5009603,-6,0
5009603,-7,C
5009603,-8,C
5009603,-9,X
5009603,-10,C
5009603,-11,0
5009603,-12,C
5009603,-13,C
5009603,-14,X
5009604,0,C
5009604,-1,C
5009604,-2,C
5009604,-3,0
5009604,-4,X
5009604,-5,X
5009604,-6,C
5009604,-7,C
5009604,-8,X
5009604,-9,0
5009604,-10,C
5009604,-11,0
5009604,-12,0
5009604,-13,C
5009604,-14,C
5009604,-15,X
5009604,-16,C
5009604,-17,C
5009605,0,0
5009605,-1,C
5009605,-2,C
5009605,-3,X
5009605,-4,C
5009605,-5,C
5009605,-6,0
5009605,-7,C
5009605,-8,C
5009605,-9,C
5009605,-10,C
5009605,-11,X
5009605,-12,0
5009605,-13,C
5009605,-14,C
5009606,0,C
5009606,-1,C
5009606,-2,C
5009606,-3,0
5009606,-4,X
5009606,-5,C
5009606,-6,0
5009606,-7,X
5009606,-8,1
5009606,-9,X
5009606,-10,X
5009606,-11,C
5009606,-12,0
5009606,-13,0
5009606,-14,0
5009606,-15,C
5009606,-16,C
5009606,-17,0
5009606,-18,X
5009606,-19,C
5009607,0,0
5009607,-1,1
5009607,-2,0
5009607,-3,C
5009607,-4,C
5009607,-5,C
5009607,-6,C
5009607,-7,C
5009607,-8,X
5009607,-9,0
5009608,0,X
5009608,-1,C
5009608,-2,X
5009608,-3,C
5009608,-4,0
5009608,-5,C
5009608,-6,X
5009609,0,X
5009609,-1,C
5009609,-2,C
5009609,-3,0
5009609,-4,C
5009609,-5,C
5009609,-6,X
5009609,-7,C
5009609,-8,0
5009610,0,X
5009610,-1,X
5009610,-2,X
5009610,-3,0
5009611,0,C
5009611,-1,C
5009611,-2,X
5009611,-3,C
5009611,-4,C
5009611,-5,1
5009611,-6,C
5009612,0,C
5009612,-1,X
5009612,-2,C
5009612,-3,0
5009613,0,X
5009613,-1,0
5009613,-2,X
5009613,-3,C
5009613,-4,C
5009613,-5,0
5009613,-6,X
5009613,-7,1
5009613,-8,0
5009613,-9,C
5009613,-10,0
5009614,0,X
5009614,-1,0
5009614,-2,0
5009614,-3,X
5009614,-4,2
5009614,-5,2
5009614,-6,1
5009614,-7,2
5009614,-8,0
5009614,-9,1
5009614,-10,C
5009614,-11,0
5009614,-12,C
5009614,-13,0
5009614,-14,3
5009614,-15,C
5009614,-16,C
5009614,-17,C
5009614,-18,0
5009614,-19,1
5009614,-20,C
5009614,-21,1
5009615,0,X
5009615,-1,C
5009615,-2,0
5009615,-3,C
5009615,-4,C
5009615,-5,C
5009615,-6,0
5009615,-7,0
5009615,-8,C
5009615,-9,C
5009615,-10,C
5009615,-11,C
5009615,-12,C
5009616,0,X
5009616,-1,0
5009616,-2,C
5009617,0,C
5009617,-1,0
5009617,-2,C
5009617,-3,C
5009617,-4,C
5009617,-5,C
5009617,-6,C
5009617,-7,C
5009617,-8,C
5009617,-9,X
5009617,-10,0
5009617,-11,0
5009617,-12,C
5009617,-13,0
5009617,-14,C
5009617,-15,C
5009618,0,C
5009618,-1,0
5009618,-2,0
5009618,-3,0
5009618,-4,0
5009618,-5,C
5009618,-6,1
5009618,-7,C
5009618,-8,C
5009618,-9,0
5009618,-10,C
5009618,-11,C
5009619,0,C
5009619,-1,C
5009619,-2,C
5009619,-3,C
5009619,-4,X
5009620,0,C
5009620,-1,0
5009620,-2,X
5009620,-3,C
5009620,-4,C
5009620,-5,C
5009620,-6,C
5009620,-7,X
5009621,0,C
5009621,-1,3
5009621,-2,0
5009621,-3,3
5009621,-4,3
5009621,-5,1
5009621,-6,2
5009621,-7,1
5009621,-8,X
5009621,-9,1
5009622,0,0
5009622,-1,C
5009622,-2,X
5009622,-3,0
5009622,-4,C
5009622,-5,0
5009622,-6,0
5009622,-7,0
5009622,-8,X
5009622,-9,C
5009622,-10,0
5009622,-11,C
5009623,0,X
5009623,-1,C
5009623,-2,C
5009623,-3,X
5009623,-4,1
5009623,-5,C
5009623,-6,X
5009623,-7,0
5009623,-8,1
5009623,-9,0
5009623,-10,C
5009623,-11,0
5009623,-12,0
5009623,-13,C
5009624,0,0
5009624,-1,C
5009624,-2,0
5009624,-3,C
5009624,-4,1
5009624,-5,C
5009624,-6,X
5009624,-7,0
5009624,-8,C
5009624,-9,X
5009624,-10,C
5009624,-11,0
5009624,-12,0
5009624,-13,C
5009624,-14,C
5009624,-15,0
5009624,-16,C
5009625,0,C
5009625,-1,0
5009625,-2,X
5009625,-3,C
5009625,-4,C
5009625,-5,X
5009625,-6,C
5009625,-7,C
5009625,-8,0
5009626,0,X
5009626,-1,0
5009626,-2,X
5009626,-3,0
5009626,-4,C
5009626,-5,1
5009626,-6,C
5009626,-7,C
5009626,-8,C
5009626,-9,C
5009626,-10,C
5009626,-11,0
5009626,-12,X
5009626,-13,X
5009626,-14,X
5009626,-15,0
5009626,-16,X
5009626,-17,C
5009626,-18,X
5009627,0,0
5009627,-1,0
5009627,-2,0
5009627,-3,C
5009627,-4,X
5009627,-5,C
5009627,-6,X
5009627,-7,X
5009627,-8,C
5009627,-9,0
5009627,-10,X
5009627,-11,0
5009627,-12,0
5009627,-13,X
5009627,-14,X
5009628,0,C
5009628,-1,0
5009628,-2,C
5009628,-3,C
5009628,-4,X
5009628,-5,C
5009628,-6,C
5009628,-7,0
5009628,-8,0
5009628,-9,C
5009628,-10,C
5009628,-11,C
5009628,-12,X
5009628,-13,X
5009628,-14,1
5009628,-15,0
5009628,-16,0
5009628,-17,X
5009628,-18,C
5009628,-19,C
5009628,-20,C
5009628,-21,0
5009628,-22,X
5009629,0,C
5009629,-1,0
5009629,-2,C
5009629,-3,C
5009629,-4,0
5009629,-5,C
5009629,-6,C
5009629,-7,C
5009629,-8,0
5009629,-9,C
5009629,-10,X
5009629,-11,C
5009630,0,1
5009630,-1,C
5009630,-2,C
5009630,-3,0
5009630,-4,0
5009630,-5,C
5009630,-6,X
5009630,-7,0
5009630,-8,C
5009630,-9,X
5009630,-10,C
5009630,-11,X
5009630,-12,0
5009630,-13,X
5009631,0,0
5009631,-1,X
5009631,-2,C
5009631,-3,X
5009631,-4,C
5009631,-5,X
